id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
^1435406137^|^AI War 2: Complete Edition^|^2019-10-22^|^2022-04-28^|^17.98^|^44.96^|^-60.0^|^26.98^|^USD^|^default^|^https://www.gog.com/en/game/ai_war_2_complete_edition^|^Arcen Games^|^Arcen Games^|^windows^|^linux^|^osx^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Space', 'slug': 'space'}^|^{'name': 'RTS', 'slug': 'rts'}^
^1485699348^|^OUTBUDDIES DX^|^2019-10-15^|^2019-10-15^|^1.79^|^17.99^|^-90.0^|^16.20^|^USD^|^default^|^https://www.gog.com/en/game/outbuddies^|^Julian Laufer^|^Headup^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^
^1395742506^|^Deliver Us The Moon^|^2019-10-10^|^2019-10-10^|^6.99^|^24.99^|^-72.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/deliver_us_the_moon^|^KeokeN Interactive^|^Wired Productions^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^
^1544460195^|^Daymare: 1998^|^2019-09-17^|^2019-10-28^|^2.99^|^29.99^|^-90.0^|^27.00^|^USD^|^default^|^https://www.gog.com/en/game/daymare_1998^|^Invader Studios^|^Destructive Creations, All in! Games^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Survival', 'slug': 'survival'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'Zombies', 'slug': 'zombies'}^
^1844816308^|^Blasphemous Digital Deluxe Edition^|^2019-09-10^|^2019-09-10^|^8.53^|^34.15^|^-75.0^|^25.62^|^USD^|^default^|^https://www.gog.com/en/game/blasphemous_digital_deluxe_edition^|^The Game Kitchen^|^Team17 Digital LTD.^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^
^1539401055^|^Legends of Amberland: The Forgotten Crown^|^2019-08-01^|^2020-02-24^|^9.99^|^19.99^|^-50.0^|^10.00^|^USD^|^default^|^https://www.gog.com/en/game/legends_of_amberland_the_forgotten_crown^|^Silver Lemur Games^|^Silver Lemur Games^|^windows^|^^|^^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}^|^{'name': 'CRPG', 'slug': 'crpg'}^|^^|^^|^^
^1141765992^|^Warhammer 40,000: Mechanicus - Heretek^|^2019-07-23^|^2019-07-25^|^4.99^|^9.99^|^-50.0^|^5.00^|^USD^|^default^|^https://www.gog.com/en/game/warhammer_40000_mechanicus_heretek^|^Bulwark Studios^|^Kasedo Games^|^windows^|^linux^|^osx^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Science', 'slug': 'science'}^|^^|^^|^^|^^|^^|^^
^1602894919^|^Streets of Rogue^|^2019-07-12^|^2019-09-27^|^3.99^|^19.99^|^-80.0^|^16.00^|^USD^|^default^|^https://www.gog.com/en/game/streets_of_rogue^|^Matt Dabrowski^|^tinyBuild^|^windows^|^linux^|^osx^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^
^1642851094^|^S.W.I.N.E. HD Remaster^|^2019-05-23^|^2019-05-23^|^1.99^|^9.99^|^-80.0^|^8.00^|^USD^|^default^|^https://www.gog.com/en/game/swine_hd_remaster^|^Kite Games^|^Assemble Entertainment^|^windows^|^^|^^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'RTS', 'slug': 'rts'}^|^{'name': 'Realistic', 'slug': 'realistic'}^
^1771607985^|^UBOAT^|^2019-04-30^|^2019-08-13^|^9.89^|^29.99^|^-67.0^|^20.10^|^USD^|^default^|^https://www.gog.com/en/game/uboat^|^Deep Water Studio^|^PlayWay^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Survival', 'slug': 'survival'}^
^1841195376^|^Warcraft I & II Bundle^|^2019-03-28^|^2019-03-28^|^14.99^|^14.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/warcraft_bundle^|^Blizzard Entertainment, Inc.^|^Blizzard Entertainment, Inc.^|^windows^|^^|^^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^|^{'name': 'RTS', 'slug': 'rts'}^|^^|^^|^^
^2078272297^|^GRIS^|^2018-12-13^|^2018-12-13^|^3.74^|^14.99^|^-75.0^|^11.25^|^USD^|^default^|^https://www.gog.com/en/game/gris^|^Nomada Studio^|^Devolver Digital^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Casual', 'slug': 'casual'}^
^1150392214^|^DUSK^|^2018-12-10^|^2019-10-03^|^5.99^|^19.99^|^-70.0^|^14.00^|^USD^|^default^|^https://www.gog.com/en/game/dusk^|^David Szymanski^|^New Blood Interactive^|^windows^|^linux^|^osx^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Shooter', 'slug': 'shooter'}^|^{'name': 'Dark Comedy', 'slug': 'dark-comedy'}^
^1487502333^|^Warhammer 40,000: Mechanicus - Omnissiah Edition^|^2018-11-15^|^2019-07-25^|^10.49^|^34.99^|^-70.0^|^24.50^|^USD^|^default^|^https://www.gog.com/en/game/warhammer_40000_mechanicus_omnissiah_edition^|^Bulwark Studios^|^Kasedo Games^|^windows^|^linux^|^osx^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Science', 'slug': 'science'}^|^^|^^|^^|^^|^^|^^
^1297352383^|^Thronebreaker: The Witcher Tales^|^2018-10-23^|^2018-10-23^|^19.99^|^19.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/thronebreaker_the_witcher_tales^|^CD PROJEKT RED^|^CD PROJEKT RED^|^windows^|^^|^^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^
^1147957142^|^Door Kickers: Action Squad^|^2018-09-10^|^2019-04-26^|^3.49^|^13.99^|^-75.0^|^10.50^|^USD^|^default^|^https://www.gog.com/en/game/door_kickers_action_squad^|^KillHouse Games^|^KillHouse Games^|^windows^|^^|^^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Local Co-Op', 'slug': 'local-co-op'}^|^{'name': 'Military', 'slug': 'military'}^
^1433116924^|^The Messenger^|^2018-08-30^|^2018-08-30^|^3.99^|^19.99^|^-80.0^|^16.00^|^USD^|^default^|^https://www.gog.com/en/game/the_messenger^|^Sabotage^|^Devolver Digital^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Metroidvania', 'slug': 'metroidvania'}^|^{'name': 'Combat', 'slug': 'combat'}^
^1475147927^|^Milanoir^|^2018-05-31^|^2018-05-31^|^1.29^|^12.99^|^-90.0^|^11.70^|^USD^|^default^|^https://www.gog.com/en/game/milanoir^|^Italo Games^|^Good Shepherd Entertainment	^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^|^{'name': 'Nudity', 'slug': 'nudity'}^|^{'name': 'Modern', 'slug': 'modern'}^|^{'name': 'Movie', 'slug': 'movie'}^
^1391063890^|^Bastard^|^2018-05-14^|^2018-05-14^|^2.24^|^8.99^|^-75.0^|^6.75^|^USD^|^default^|^https://www.gog.com/en/game/bastard^|^Aterdux Entertainment^|^Aterdux Entertainment^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^|^{'name': 'Multiple Endings', 'slug': 'multiple-endings'}^|^{'name': 'Medieval', 'slug': 'medieval'}^
^1153735119^|^Attentat 1942^|^2017-10-31^|^2022-12-22^|^2.08^|^10.99^|^-81.0^|^8.91^|^USD^|^default^|^https://www.gog.com/en/game/attentat_1942^|^Charles Games^|^Charles Games^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^|^{'name': 'Multiple Endings', 'slug': 'multiple-endings'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Investigation', 'slug': 'investigation'}^|^{'name': 'Emotional', 'slug': 'emotional'}^
^1509324336^|^AER – Memories of Old^|^2017-10-25^|^2017-10-25^|^1.49^|^14.99^|^-90.0^|^13.50^|^USD^|^default^|^https://www.gog.com/en/game/aer^|^Forgotten Key^|^Daedalic Entertainment^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Casual', 'slug': 'casual'}^
^1605197332^|^In the Shadows^|^2017-10-13^|^2017-10-20^|^1.59^|^15.99^|^-90.0^|^14.40^|^USD^|^default^|^https://www.gog.com/en/game/in_the_shadows^|^Colorspace Studio^|^Colorspace Studio^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Logic', 'slug': 'logic'}^
^1394311225^|^Tales of the Tiny Planet^|^2017-08-03^|^2023-12-01^|^1.99^|^9.99^|^-80.0^|^8.00^|^USD^|^default^|^https://www.gog.com/en/game/tales_of_the_tiny_planet^|^Pixelsplit^|^Pixelsplit^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Space', 'slug': 'space'}^|^{'name': 'Family Friendly', 'slug': 'family-friendly'}^|^{'name': 'Relaxing', 'slug': 'relaxing'}^
^1459259227^|^Slime Rancher^|^2017-08-01^|^2016-07-05^|^4.99^|^19.99^|^-75.0^|^15.00^|^USD^|^default^|^https://www.gog.com/en/game/slime_rancher^|^Monomi Park^|^Monomi Park^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Management', 'slug': 'management'}^
^1512372112^|^Cold Waters^|^2017-06-05^|^2018-01-04^|^9.99^|^39.99^|^-75.0^|^30.00^|^USD^|^default^|^https://www.gog.com/en/game/cold_waters^|^Killerfish Games^|^Killerfish Games^|^windows^|^osx^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Military', 'slug': 'military'}^|^{'name': 'World War II', 'slug': 'world-war-ii'}^|^{'name': 'Naval', 'slug': 'naval'}^|^^
^1650460968^|^The Long Journey Home^|^2017-05-30^|^2017-05-30^|^0.99^|^9.99^|^-90.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/the_long_journey_home^|^Daedalic Studio West^|^Daedalic Entertainment^|^windows^|^osx^|^^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Survival', 'slug': 'survival'}^
^1758619932^|^Hacknet Complete Edition^|^2017-03-31^|^2017-03-31^|^2.29^|^15.29^|^-85.0^|^13.00^|^USD^|^default^|^https://www.gog.com/en/game/hacknet_complete_edition^|^Team Fractal Alligator^|^Fellow Traveller^|^windows^|^linux^|^osx^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^
^1909434737^|^Fenimore Fillmore: The Westerner^|^2017-03-10^|^2020-02-18^|^0.99^|^9.99^|^-90.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/fenimore_fillmore_the_westerner^|^Casual Brothers^|^Casual Brothers^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Historical', 'slug': 'historical'}^|^^|^^|^^|^^|^^|^^|^^
^1844011652^|^Bad Dream: Coma^|^2017-03-09^|^2019-02-05^|^0.89^|^8.99^|^-90.0^|^8.10^|^USD^|^default^|^https://www.gog.com/en/game/bad_dream_coma^|^Desert Fox^|^Ultimate Games S.A.^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'Multiple Endings', 'slug': 'multiple-endings'}^
^1271998194^|^Herald: An Interactive Period Drama - Book I & II^|^2017-02-22^|^2017-02-22^|^1.99^|^9.99^|^-80.0^|^8.00^|^USD^|^default^|^https://www.gog.com/en/game/herald_an_interactive_period_drama_book_i_ii^|^Wispfire^|^Wispfire^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^|^{'name': 'Narrative', 'slug': 'narrative'}^|^{'name': 'LGBTQ+', 'slug': 'lgbtq-plus'}^|^{'name': 'Hidden Object', 'slug': 'hidden-object'}^
^1076629028^|^Virginia^|^2016-09-22^|^2017-02-07^|^3.49^|^9.99^|^-65.0^|^6.50^|^USD^|^default^|^https://www.gog.com/en/game/virginia^|^Variable State^|^505 Games^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Mystery', 'slug': 'mystery'}^
^1797227701^|^Cossacks 3^|^2016-09-20^|^2016-11-22^|^6.79^|^19.99^|^-66.0^|^13.20^|^USD^|^default^|^https://www.gog.com/en/game/cossacks_3^|^GSC Game World^|^GSC Game World^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Base Building', 'slug': 'base-building'}^|^{'name': 'RTS', 'slug': 'rts'}^|^{'name': 'City builder', 'slug': 'city-builder'}^
^1567936393^|^SteamWorld Heist - Hatbox: Hatful Eight + 2^|^2016-09-19^|^2017-01-31^|^0.98^|^2.99^|^-67.0^|^2.01^|^USD^|^default^|^https://www.gog.com/en/game/steamworld_heist_hatbox_hatful_eight^|^Image and Form^|^Image and Form^|^windows^|^linux^|^osx^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^^|^^|^^|^^|^^
^1655492231^|^The Town of Light^|^2016-02-26^|^2021-09-20^|^2.84^|^18.99^|^-85.0^|^16.15^|^USD^|^default^|^https://www.gog.com/en/game/the_town_of_light^|^LKA^|^Wired Productions^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Horror', 'slug': 'horror'}^
^1249814952^|^IMSCARED^|^2016-01-31^|^2023-07-26^|^1.59^|^3.99^|^-60.0^|^2.40^|^USD^|^default^|^https://www.gog.com/en/game/imscared^|^Ivan Zanotti's MyMadnessWorks^|^Ivan Zanotti's MyMadnessWorks^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Horror', 'slug': 'horror'}^
^1435582019^|^Rebel Galaxy^|^2015-10-20^|^2015-10-20^|^1.99^|^19.99^|^-90.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/rebel_galaxy^|^Double Damage Games^|^Double Damage Games.^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^
